,BAMLHYH0A0HYM2TRIV,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX
2020-05-12,1287.56,31371.119141,2891.555908,589.668823,197.89267,2870.120117,24.694
2020-05-13,1281.54,32008.609375,2898.050049,580.183899,198.650162,2820.0,24.702999
2020-05-14,1273.06,31122.890625,2870.342041,566.006409,193.683472,2852.5,25.054001
2020-05-15,1272.21,31097.730469,2868.458984,571.896912,195.009079,2863.699951,25.264
2020-05-18,1286.82,30028.980469,2875.417969,595.958984,207.102951,2953.909912,25.733
2020-05-19,1290.77,30196.169922,2898.575928,591.665649,198.830917,2922.939941,24.938
2020-05-20,1300.52,30818.609375,2883.738037,597.756104,203.022934,2971.610107,25.006001
2020-05-21,1305.18,30932.900391,2867.924072,592.763977,202.652786,2948.51001,24.874001
2020-05-22,1306.93,30672.589844,2813.764893,590.267944,203.496323,2955.449951,24.868
2020-05-26,1320.74,30609.300781,2846.547119,597.955872,212.79274,2991.77002,24.709999
2020-05-27,1325.94,31605.220703,2836.803955,604.944763,213.507172,3036.129883,24.101
2020-05-28,1331.76,32200.589844,2846.221924,612.832275,214.213013,3029.72998,24.364
2020-05-29,1330.75,32424.099609,2852.351074,597.855957,208.970901,3044.310059,24.221001
2020-06-01,1334.9,33303.519531,2915.430908,607.940186,212.534485,3055.72998,24.247999
2020-06-02,1345.31,33825.53125,2921.397949,612.732544,212.431168,3080.820068,23.947001
2020-06-03,1358.96,34109.539063,2923.371094,628.707336,217.828278,3122.870117,23.264
2020-06-04,1360.43,33980.699219,2919.250977,624.514038,215.607483,3112.350098,23.066
2020-06-05,1375.0,34287.238281,2930.799072,638.591614,225.971252,3193.929932,22.929001
2020-06-09,1374.07,33956.691406,2956.112061,623.71521,230.722733,3207.179932,22.761999
2020-06-10,1370.64,34247.050781,2943.75293,622.317444,224.060303,3190.139893,23.049999
2020-06-11,1350.44,33538.371094,2920.896973,594.70166,211.828644,3002.100098,23.422001
2020-06-12,1354.32,33780.890625,2919.740967,597.098145,214.918869,3041.310059,23.639999
2020-06-15,1352.9,33228.800781,2890.030029,593.303711,210.580536,3066.590088,23.752001
2020-06-16,1371.76,33605.21875,2931.75,611.27655,216.562912,3124.73999,23.285999
2020-06-17,1371.45,33507.921875,2935.870117,612.574768,209.254944,3113.48999,23.514
2020-06-18,1366.2,34208.050781,2939.320068,608.680542,209.108612,3115.340088,23.634001
2020-06-19,1366.0,34731.730469,2967.629883,615.769958,201.232498,3097.73999,23.652
2020-06-22,1365.37,34911.320313,2965.271973,611.077087,201.060318,3117.860107,23.975
2020-06-23,1366.21,35430.429688,2970.620117,618.266113,199.915466,3131.290039,23.858999
2020-06-24,1357.69,34868.980469,2979.551025,599.594299,196.05925,3050.330078,23.902
2020-06-29,1343.33,34961.519531,2961.516113,609.379517,196.724335,3053.23999,24.177999
2020-06-30,1343.96,34915.800781,2984.674072,603.488464,199.104843,3100.290039,24.23
2020-07-01,1348.0,35414.449219,3025.980957,602.989258,207.966721,3115.860107,24.285999
2020-07-02,1354.8,35843.699219,3090.569092,611.176636,205.951096,3130.01001,23.938
2020-07-06,1361.87,36487.28125,3332.881104,615.769958,204.343781,3179.719971,23.889999
2020-07-07,1362.57,36674.519531,3345.336914,606.583862,198.192612,3145.320068,24.069
2020-07-08,1361.78,36329.011719,3403.439941,602.78949,197.150055,3169.939941,24.274
2020-07-09,1359.72,36737.691406,3450.593994,593.503418,194.543655,3152.050049,24.344
2020-07-10,1358.76,36594.328125,3383.322021,597.697083,195.768677,3185.040039,24.309999
2020-07-13,1364.06,36693.691406,3443.285889,605.984619,195.386368,3155.219971,24.273001
2020-07-14,1362.55,36033.058594,3414.618896,605.884766,198.348999,3197.52002,24.252001
2020-07-15,1371.0,36051.808594,3361.303955,617.167603,196.585342,3226.560059,24.209
2020-07-16,1372.79,36471.679688,3210.099121,612.97406,194.838989,3215.570068,24.256001
2020-07-17,1374.96,37020.140625,3214.128906,616.668457,193.892014,3224.72998,24.174
2020-07-20,1381.29,37418.988281,3314.148926,613.972534,187.002365,3251.840088,24.274
2020-07-21,1390.4,37930.328125,3320.89502,614.571777,187.419403,3257.300049,24.233999
2020-07-22,1394.07,37871.519531,3333.164063,608.980103,191.859024,3276.02002,24.374001
2020-07-23,1395.67,38140.46875,3325.110107,609.47937,187.949371,3235.659912,24.516001
2020-07-24,1395.83,38128.898438,3196.768066,601.191895,186.029282,3215.629883,24.969999
2020-07-27,1397.64,37934.730469,3205.227051,599.2948,184.673981,3239.409912,25.436001
2020-07-28,1397.91,38492.949219,3227.959961,601.990784,189.426331,3218.439941,25.440001
2020-07-29,1402.56,38071.128906,3294.552002,602.290161,190.399445,3258.439941,25.534
2020-07-30,1405.29,37736.070313,3286.822021,588.710754,191.676559,3246.219971,25.674999
2020-07-31,1408.17,37606.890625,3310.00708,579.92395,191.780823,3271.120117,25.67
2020-08-03,1411.29,36939.601563,3367.966064,592.505005,186.133591,3294.610107,25.934999
2020-08-04,1411.25,37687.910156,3371.689941,593.004456,186.159637,3306.51001,26.0
2020-08-05,1415.6,37663.328125,3377.560059,599.594299,188.852921,3327.77002,26.41
2020-08-06,1415.79,38025.449219,3386.459961,593.303711,191.120544,3349.159912,26.606001
2020-08-07,1416.33,38040.570313,3354.034912,593.603394,193.909409,3351.280029,26.815001
2020-08-10,1416.62,38182.078125,3379.251953,595.600342,194.161331,3360.469971,26.575001
2020-08-11,1417.89,38407.011719,3340.290039,605.085999,190.729507,3333.689941,26.231001
2020-08-12,1415.33,38369.628906,3319.266113,617.5672,192.189163,3380.350098,24.809999
2020-08-13,1412.29,38310.488281,3320.726074,610.278076,187.688736,3373.429932,25.264
2020-08-14,1408.92,37877.339844,3360.099121,601.191895,190.399445,3372.850098,25.532
2020-08-17,1408.58,38050.78125,3438.801025,604.387085,191.355118,3381.98999,25.440001
2020-08-18,1409.63,38528.320313,3451.089111,599.494507,190.034485,3389.780029,25.910999
2020-08-19,1410.16,38614.789063,3408.128906,602.78949,183.057983,3374.850098,25.719999
2020-08-20,1409.56,38220.390625,3363.898926,594.302185,184.630539,3385.51001,25.462
2020-08-21,1410.18,38434.71875,3380.683105,593.303711,185.073624,3397.159912,25.346001
2020-08-24,1414.3,38799.078125,3385.637939,602.489868,186.915482,3431.280029,25.275999
2020-08-25,1417.98,38843.878906,3373.577881,595.600342,187.688736,3443.620117,25.23
2020-08-26,1418.97,39073.921875,3329.739014,597.098145,184.882477,3478.72998,24.961
2020-08-27,1420.18,39113.46875,3350.110107,593.104187,188.218719,3484.550049,25.118
2020-08-28,1421.21,39467.308594,3403.806885,589.110168,191.693924,3508.01001,24.944
2020-09-01,1423.72,38900.800781,3410.606934,579.524719,186.976334,3526.649902,25.115999
2020-09-02,1426.43,39086.03125,3404.802002,587.213013,191.989319,3580.840088,24.99
2020-09-03,1424.19,38990.941406,3384.980957,578.42627,192.82341,3455.060059,24.830999
2020-09-04,1419.54,38357.179688,3355.366943,573.533752,194.838989,3426.959961,24.941
2020-09-08,1415.51,38365.351563,3316.416992,585.815125,192.501953,3331.840088,24.818001
2020-09-09,1417.55,38193.921875,3254.62793,594.601868,189.843399,3398.959961,25.028
2020-09-10,1418.08,38840.320313,3234.822998,593.603394,187.653961,3339.189941,25.094999
2020-09-11,1416.34,38854.550781,3260.345947,595.899902,185.238693,3340.969971,24.996
2020-09-14,1417.0,38756.628906,3278.813965,596.09967,193.214386,3383.540039,25.049999
2020-09-15,1418.37,39044.351563,3295.679932,603.588257,188.001495,3401.199951,25.159
2020-09-16,1420.65,39302.851563,3283.924072,600.992371,190.755615,3385.48999,25.124001
2020-09-17,1418.91,38979.851563,3270.435059,592.661133,188.079697,3357.01001,25.198999
2020-09-18,1418.26,38845.820313,3338.090088,587.868042,183.700912,3319.469971,25.021
2020-09-21,1408.44,38034.140625,3316.935059,568.894958,177.506302,3281.060059,24.983999
2020-09-22,1406.41,37734.078125,3274.302002,570.492737,180.260406,3315.570068,24.875999
2020-09-23,1404.14,37668.421875,3279.710938,577.382874,175.438538,3236.919922,24.697001
2020-09-24,1396.5,36553.601563,3223.176025,570.89209,172.875519,3246.590088,24.632
2020-09-25,1395.96,37388.660156,3219.417969,572.389893,177.332504,3298.459961,24.792999
2020-09-28,1401.59,37981.628906,3217.534912,580.578491,180.295135,3351.600098,24.677
2020-09-29,1402.73,37973.21875,3224.358887,577.582703,175.168304,3335.469971,24.867001
2020-09-30,1407.21,38067.929688,3218.052002,575.086121,176.212601,3363.0,24.872
2020-10-09,1426.38,40509.488281,3272.075928,590.963684,189.078156,3477.139893,24.924
2020-10-12,1427.07,40593.800781,3358.465088,589.565674,190.394562,3534.219971,24.993999
2020-10-13,1429.67,40625.511719,3359.75,586.569946,183.847702,3511.929932,24.919001
2020-10-14,1429.07,40794.738281,3340.778076,583.274597,181.565933,3488.669922,24.74
2020-10-15,1424.21,39728.410156,3332.183105,573.488464,179.635193,3483.340088,24.959
2020-10-16,1426.51,39982.980469,3336.35791,581.976257,177.309616,3483.810059,25.233
2020-10-19,1427.98,40431.601563,3312.669922,579.18042,174.694321,3426.919922,25.143
2020-10-20,1428.37,40544.371094,3328.100098,578.481384,175.38765,3443.120117,25.290001
2020-10-21,1427.92,40707.308594,3325.02002,567.996155,175.457855,3435.560059,25.368999
2020-10-22,1428.02,40558.488281,3312.5,568.894958,177.730865,3453.48999,25.257999
2020-10-23,1429.16,40685.5,3277.99707,576.18457,178.353943,3465.389893,25.089001
2020-10-26,1424.93,40145.5,3251.118896,569.49408,174.659256,3400.969971,24.959999
2020-10-27,1423.75,40522.101563,3254.315918,563.103149,171.429718,3390.679932,25.045
2020-10-28,1413.88,39922.460938,3269.23999,549.522278,163.513794,3271.030029,25.017
2020-10-29,1414.12,39749.851563,3272.72998,549.022888,173.395508,3310.110107,24.961
2020-10-30,1413.76,39614.070313,3224.532959,549.022888,179.54744,3269.959961,24.899
2020-11-02,1417.13,39757.578125,3225.120117,556.712158,190.438446,3310.23999,25.188999
2020-11-03,1423.26,40261.128906,3271.073975,568.894958,196.607956,3369.159912,25.181999
2020-11-04,1436.01,40616.140625,3277.439941,578.98053,197.89801,3443.439941,24.982
2020-11-05,1445.08,41340.160156,3320.133057,580.678345,198.450897,3510.449951,24.882999
2020-11-06,1443.74,41893.058594,3312.158936,581.67688,199.354828,3509.439941,24.972
2020-11-09,1461.0,42597.429688,3373.72998,609.137939,223.304413,3550.5,25.186001
2020-11-10,1457.03,43277.648438,3360.148926,619.023987,227.244827,3545.530029,24.158001
2020-11-11,1457.26,43593.671875,3342.202881,628.011292,216.546967,3572.659912,24.073
2020-11-12,1450.85,43357.191406,3338.679932,623.118042,216.924316,3537.01001,24.09
2020-11-13,1450.4,43443.0,3310.10498,621.021179,223.70813,3585.149902,24.309
2020-11-17,1457.18,43952.710938,3339.899902,626.114014,228.17511,3609.530029,24.125
2020-11-18,1459.91,44180.050781,3347.302979,627.511902,223.085007,3567.790039,24.110001
2020-11-19,1459.05,43599.960938,3363.087891,623.317932,223.041122,3581.870117,23.962
2020-11-20,1459.42,43882.25,3377.72998,624.815796,222.997269,3557.540039,23.961
2020-11-23,1462.37,44077.148438,3414.48999,623.517639,221.566788,3577.590088,23.964001
2020-11-24,1468.3,44523.019531,3402.822998,632.404968,226.007416,3635.409912,23.316999
2020-11-25,1468.12,43828.101563,3362.326904,628.710266,223.260559,3629.649902,22.934999
2020-11-27,1469.04,44149.71875,3408.306885,628.909912,219.407867,3638.350098,22.934999
2020-12-01,1473.67,44655.441406,3451.939941,629.409241,216.362625,3662.449951,22.652
2020-12-02,1475.8,44618.039063,3449.381104,637.09845,218.258224,3669.01001,22.950001
2020-12-03,1479.54,44632.648438,3442.135986,639.495117,218.389908,3666.719971,23.172001
2020-12-04,1482.5,45079.550781,3444.581055,645.586426,221.794952,3699.120117,23.166
2020-12-07,1484.2,45426.96875,3416.604004,646.185486,222.031921,3691.959961,23.156
2020-12-08,1485.3,45608.511719,3410.179932,646.684814,221.584351,3702.25,23.555
2020-12-09,1484.71,46103.5,3371.964111,647.283936,219.557068,3672.820068,23.417
2020-12-10,1484.79,45959.878906,3373.275879,647.717896,215.370972,3668.100098,23.027
2020-12-11,1484.31,46099.011719,3347.190918,642.325256,214.080902,3663.459961,22.763
2020-12-14,1486.19,46253.460938,3369.120117,641.027039,210.851334,3647.48999,22.768
2020-12-15,1486.82,46263.171875,3367.22998,639.529175,212.790787,3694.620117,22.868999
2020-12-16,1487.48,46666.460938,3366.98291,644.921692,211.088272,3701.169922,22.983999
2020-12-17,1488.67,46890.339844,3404.873047,643.523682,212.246735,3722.47998,23.004
2020-12-18,1489.37,46960.691406,3394.899902,641.226685,205.682297,3709.409912,23.916
2020-12-21,1485.15,45553.960938,3420.569092,630.54126,205.208374,3694.919922,23.487
2020-12-22,1487.2,46006.691406,3356.781982,634.735474,205.998199,3687.26001,23.275
2020-12-23,1488.92,46444.179688,3382.320068,638.530457,202.935425,3690.01001,23.115
2020-12-24,1489.88,46973.539063,3363.113037,640.128235,205.576965,3703.060059,23.135
2020-12-29,1496.53,47613.078125,3379.035889,649.315735,206.094757,3727.040039,23.136
2020-12-30,1497.48,47746.21875,3414.452881,645.221191,209.17514,3732.040039,23.031
2020-12-31,1498.42,47751.328125,3473.069092,635.334839,210.191422,3756.070068,23.0
2021-01-04,1498.02,48176.800781,3502.958008,645.920288,202.07309,3700.649902,23.34
2021-01-05,1498.31,48437.78125,3528.677002,650.114624,201.16124,3726.860107,23.575001
2021-01-06,1499.91,48174.058594,3550.876953,672.084717,209.527481,3748.139893,23.403
2021-01-07,1501.01,48093.320313,3576.205078,674.481445,204.950394,3803.790039,22.997
2021-01-08,1501.87,48782.511719,3570.110107,676.279053,207.066315,3824.679932,22.999001
2021-01-11,1499.92,49269.320313,3531.498047,668.190002,204.755615,3799.610107,22.283001
2021-01-12,1498.46,49517.109375,3608.340088,664.395203,205.764877,3801.189941,22.523001
2021-01-13,1500.52,49492.320313,3598.6521,663.196594,209.235306,3809.840088,22.396
2021-01-14,1503.05,49584.160156,3565.905029,669.088745,209.890442,3795.540039,22.212999
2021-01-15,1503.92,49034.671875,3566.37793,662.098328,212.935928,3768.25,22.325001
2021-01-19,1505.73,49398.289063,3566.379883,660.200806,209.978928,3798.909912,22.297001
2021-01-20,1508.17,49792.121094,3583.092041,663.29657,216.716217,3851.850098,22.405001
2021-01-21,1508.42,49624.761719,3621.263916,660.600281,217.079224,3853.070068,22.509001
2021-01-22,1505.03,48878.539063,3606.75,658.103699,215.529892,3841.469971,22.502001
2021-01-25,1505.75,48347.589844,3624.238037,653.010681,214.79512,3855.360107,22.395
2021-01-27,1503.36,47409.929688,3573.340088,645.72052,211.758469,3750.77002,22.325001
2021-01-28,1505.23,46874.359375,3505.176025,642.225281,215.459076,3787.379883,22.527
2021-01-29,1503.92,46285.769531,3483.069092,629.143372,212.130295,3714.23999,22.525999
2021-02-01,1505.01,48600.609375,3505.283936,635.234985,214.308167,3773.860107,22.757
2021-02-02,1507.47,49797.71875,3533.685059,640.427856,216.185059,3826.310059,22.73
2021-02-03,1510.51,50255.75,3517.308105,639.529175,219.726303,3830.169922,22.611
2021-02-04,1512.6,50614.289063,3501.858887,639.628906,223.568573,3871.73999,22.308001
2021-02-05,1514.71,50731.628906,3496.330078,637.931213,228.499771,3886.830078,22.1
2021-02-08,1516.74,51348.769531,3532.447021,640.927002,230.686478,3915.590088,22.065001
2021-02-09,1517.77,51329.078125,3603.489014,641.92572,229.588699,3911.22998,22.277
2021-02-10,1518.7,51309.390625,3655.087891,641.027039,236.989929,3909.879883,22.261
2021-02-18,1518.02,51324.691406,3675.356934,651.912109,234.351685,3913.969971,21.497
2021-02-19,1518.46,50889.761719,3696.167969,652.111938,233.625763,3906.709961,21.263
2021-02-22,1517.16,49744.320313,3642.439941,650.613953,233.829361,3876.5,21.164
2021-02-23,1516.16,49751.410156,3636.360107,652.311584,238.300217,3881.370117,21.388
2021-02-24,1516.34,50781.691406,3564.080078,655.607056,239.150116,3925.429932,21.363001
2021-02-25,1511.89,51039.308594,3585.050049,656.006653,231.11145,3829.340088,21.061001
2021-02-26,1508.48,49099.988281,3509.080078,639.329224,225.569397,3811.149902,21.080999
2021-03-01,1512.41,49849.839844,3551.399902,649.515503,230.155319,3901.820068,21.098
2021-03-02,1513.88,50296.890625,3508.591064,652.012085,231.748856,3870.290039,20.641001
2021-03-03,1512.56,51444.648438,3576.899902,658.303406,236.609253,3819.719971,20.732
2021-03-04,1509.93,50846.078125,3503.48999,657.704346,232.147247,3768.469971,20.538
2021-03-05,1506.33,50405.320313,3501.987061,655.107727,234.511063,3841.939941,20.531
2021-03-08,1505.69,50441.070313,3421.409912,663.696045,241.257202,3821.350098,20.702
2021-03-09,1504.37,51025.480469,3359.290039,664.994446,241.628998,3875.439941,20.577
2021-03-10,1504.07,51279.511719,3357.73999,664.694641,241.398788,3898.810059,20.829
2021-03-12,1505.77,50792.078125,3453.080078,663.552368,254.829056,3943.340088,20.624001
2021-03-15,1505.66,50395.078125,3419.949951,661.854614,260.070129,3968.939941,20.827
2021-03-16,1505.61,50363.960938,3446.73291,667.047974,253.642746,3962.709961,20.9
2021-03-17,1502.04,49801.621094,3445.551025,663.352661,253.270844,3974.120117,20.968
2021-03-18,1498.49,49216.519531,3463.068115,665.350098,253.200104,3915.459961,20.896
2021-03-19,1497.81,49858.238281,3404.659912,658.159302,243.762573,3913.100098,20.889999
2021-03-22,1502.34,49771.289063,3443.439941,660.656128,244.329224,3940.590088,21.091999
2021-03-23,1504.31,50051.441406,3411.51001,658.358948,244.532761,3910.52002,21.059999
2021-03-24,1507.05,49180.308594,3367.060059,659.357727,244.603607,3889.139893,21.334999
2021-03-25,1506.75,48440.121094,3363.590088,655.962219,246.002426,3909.52002,21.355
2021-03-26,1507.9,49008.5,3418.326904,662.653503,251.721573,3974.540039,21.179001
2021-03-30,1508.52,50136.578125,3456.679932,665.250244,248.083344,3958.550049,20.847
2021-03-31,1511.97,49509.148438,3441.909912,660.057068,242.481567,3972.889893,20.653999
2021-04-01,1514.81,50029.828125,3466.330078,662.054443,246.629364,4019.870117,21.204
2021-04-06,1520.33,49201.390625,3482.969971,669.844421,246.067474,4073.939941,21.228001
2021-04-07,1521.9,49661.761719,3479.629883,675.736877,252.284683,4079.949951,21.226
2021-04-08,1523.68,49746.210938,3482.550049,682.428345,251.169662,4097.169922,21.334
2021-04-09,1522.81,49591.320313,3450.679932,679.631958,252.730637,4128.799805,21.493
2021-04-12,1521.87,47883.378906,3412.949951,677.434814,253.078659,4127.990234,21.355
2021-04-13,1520.62,48544.058594,3396.469971,677.035217,255.487015,4141.589844,21.219999
2021-04-15,1525.45,48803.679688,3398.98999,687.322144,257.931061,4170.419922,21.096001
2021-04-16,1526.35,48832.03125,3426.620117,690.517944,258.225433,4185.470215,21.292999
2021-04-19,1525.51,47949.421875,3477.550049,688.220886,259.188873,4163.259766,21.459999
2021-04-20,1522.91,47705.800781,3472.939941,674.538452,263.024384,4134.939941,21.219
2021-04-22,1524.2,48080.671875,3465.110107,682.428345,262.569458,4134.97998,21.584999
2021-04-23,1525.54,47878.449219,3474.169922,683.027466,265.2276,4180.169922,21.558001
2021-04-26,1526.87,48386.511719,3441.169922,685.22467,264.817352,4187.620117,21.396
2021-04-27,1527.12,48944.140625,3442.610107,683.227295,264.959991,4186.720215,21.361
2021-04-28,1526.97,49733.839844,3457.070068,685.024963,255.97757,4183.180176,21.349001
2021-04-29,1527.81,49765.941406,3474.899902,685.124817,255.264008,4211.470215,21.381001
2021-04-30,1528.55,48782.359375,3446.860107,686.622925,259.144135,4181.169922,21.254999
2021-05-06,1531.28,48949.761719,3441.280029,696.909912,254.479034,4201.620117,21.634001
2021-05-10,1533.59,49502.410156,3427.98999,702.003357,259.893433,4188.430176,21.858999
2021-05-11,1529.6,49161.808594,3441.850098,684.525696,259.153046,4152.100098,21.868
2021-05-12,1527.29,48690.800781,3462.75,689.319519,250.893219,4063.040039,21.921
2021-05-14,1528.68,48732.550781,3490.379883,694.712585,257.226349,4173.850098,22.056
2021-05-17,1528.87,49580.730469,3517.620117,693.114746,257.012329,4163.290039,22.327
2021-05-18,1528.79,50193.328125,3529.01001,693.414307,259.438568,4127.830078,22.424
2021-05-19,1525.08,49902.640625,3510.959961,685.72406,254.505798,4115.680176,22.445
2021-05-20,1525.96,49564.859375,3506.939941,693.813843,257.351288,4159.120117,22.584
2021-05-21,1527.33,50540.480469,3486.560059,693.214478,257.003357,4155.859863,22.580999
2021-05-24,1528.49,50651.898438,3497.280029,696.310486,260.785522,4197.049805,22.740999
2021-05-25,1530.07,50637.53125,3581.340088,694.412964,261.222534,4188.129883,22.601999
2021-05-26,1530.69,51017.519531,3593.360107,694.013611,261.392059,4195.990234,22.830999
2021-05-27,1531.78,51115.21875,3608.850098,693.414307,260.018372,4200.879883,22.934999
2021-05-28,1532.5,51422.878906,3600.780029,694.113403,263.399017,4204.109863,22.851999
2021-06-01,1533.95,51934.878906,3624.709961,698.807434,269.339783,4202.040039,23.1
2021-06-02,1536.1,51849.480469,3597.139893,701.503906,274.888,4208.120117,22.882999
2021-06-03,1535.83,52232.429688,3584.209961,697.309265,274.575775,4192.850098,22.952999
2021-06-04,1537.63,52100.050781,3591.840088,698.308167,272.212036,4229.890137,22.794001
2021-06-07,1538.72,52328.511719,3599.540039,699.406494,277.073395,4226.52002,22.736
2021-06-08,1540.79,52275.570313,3580.110107,701.004639,278.366791,4227.259766,22.870001
2021-06-09,1543.33,51941.640625,3591.399902,699.007141,276.55603,4219.549805,22.808001
2021-06-10,1544.04,52300.46875,3610.860107,700.205688,280.124054,4239.180176,22.733
2021-06-11,1545.03,52474.761719,3589.75,704.599976,280.186462,4247.439941,22.877001
2021-06-15,1545.93,52773.050781,3556.560059,708.794678,277.474823,4246.589844,22.589001
2021-06-16,1545.4,52501.980469,3518.330078,710.891968,275.646118,4223.700195,22.546
2021-06-17,1544.06,52323.328125,3525.600098,700.385437,275.316132,4221.859863,22.214001
2021-06-18,1543.29,52344.449219,3525.100098,686.201965,268.644012,4166.450195,22.112
2021-06-21,1544.83,52574.460938,3529.179932,690.996399,274.888,4224.790039,22.084999
2021-06-22,1545.35,52588.710938,3557.409912,693.593384,272.925598,4246.439941,22.115999
2021-06-23,1546.55,52306.078125,3566.219971,691.895325,274.147644,4241.839844,22.035999
2021-06-24,1548.22,52699.0,3566.649902,695.890808,273.157593,4266.490234,21.895
2021-06-25,1549.4,52925.039063,3607.560059,697.588745,274.156586,4280.700195,21.872
2021-06-28,1550.75,52735.589844,3606.370117,691.995239,272.640167,4290.609863,21.943001
2021-06-29,1552.08,52549.660156,3573.179932,693.393555,271.355774,4291.799805,21.950001
2021-06-30,1553.91,52482.710938,3591.199951,687.800171,269.451813,4297.5,21.872999
2021-07-01,1555.48,52318.601563,3588.780029,696.689758,272.972443,4319.939941,22.181
2021-07-02,1556.63,52484.671875,3518.76001,696.290222,274.705872,4352.339844,22.23
2021-07-06,1558.95,52861.179688,3530.26001,694.692078,277.355377,4343.540039,22.212
2021-07-07,1560.48,53054.761719,3553.719971,699.985962,281.010864,4358.129883,22.400999
2021-07-08,1558.72,52568.941406,3525.5,689.198425,282.600586,4320.819824,22.499001
2021-07-09,1559.59,52386.191406,3524.090088,696.989502,287.621094,4369.549805,22.615
2021-07-12,1560.45,52372.691406,3547.840088,697.189209,291.11496,4384.629883,22.5
2021-07-13,1559.9,52769.730469,3566.52002,697.089294,287.881592,4369.209961,22.551001
2021-07-14,1559.41,52904.050781,3528.5,694.192688,292.345398,4374.299805,22.688999
2021-07-15,1557.94,53158.851563,3564.590088,686.701416,293.674652,4360.029785,22.868
2021-07-16,1556.86,53140.058594,3539.300049,686.10199,294.887146,4327.160156,22.931
2021-07-19,1549.14,52553.398438,3539.120117,670.22052,289.839569,4258.490234,22.896999
2021-07-20,1552.07,52198.511719,3536.790039,673.916321,297.042694,4323.060059,23.158001
2021-07-22,1557.45,52837.210938,3574.733887,682.306519,294.150665,4367.47998,22.790001
2021-07-23,1558.29,52975.800781,3550.399902,688.2995,298.102448,4411.790039,22.860001
2021-07-26,1559.07,52852.269531,3467.439941,688.099731,297.393066,4422.299805,22.974001
2021-07-27,1557.66,52578.761719,3381.179932,684.404053,298.003723,4401.459961,22.732
2021-07-28,1557.55,52443.710938,3361.590088,687.30072,297.41098,4400.640137,22.9
2021-07-29,1558.99,52653.070313,3411.719971,693.893066,296.925934,4419.149902,22.955
2021-07-30,1559.4,52586.839844,3397.360107,689.697876,294.680573,4395.259766,23.099001
2021-08-02,1559.73,52950.628906,3464.290039,694.192688,294.860199,4387.160156,22.996
2021-08-03,1557.62,53823.359375,3447.98999,696.689758,294.303345,4423.149902,22.847
2021-08-04,1556.35,54369.769531,3477.219971,697.888428,290.989227,4402.660156,22.868
2021-08-05,1556.65,54492.839844,3466.550049,698.987122,292.444214,4429.100098,22.823
2021-08-06,1556.63,54277.71875,3458.22998,698.587524,293.566895,4436.52002,22.728001
2021-08-09,1555.24,54402.851563,3494.629883,699.586365,288.734863,4432.350098,22.132
2021-08-10,1554.78,54554.660156,3529.929932,702.083557,285.474579,4436.75,22.087
2021-08-11,1553.0,54525.929688,3532.620117,708.176392,283.058655,4442.410156,22.041
2021-08-12,1553.53,54843.980469,3524.73999,708.076538,282.816193,4460.830078,22.177999
2021-08-13,1554.45,55437.289063,3516.300049,710.473816,284.66629,4468.0,22.358
2021-08-16,1554.33,55582.578125,3517.340088,704.280884,284.055542,4479.709961,22.552
2021-08-17,1553.97,55792.269531,3446.976074,706.778015,286.273956,4448.080078,22.881001
2021-08-18,1554.57,55629.488281,3485.285889,705.479553,283.875916,4400.27002,23.030001
2021-08-20,1552.98,55329.320313,3427.333984,699.386597,286.947571,4441.669922,23.395
2021-08-23,1555.85,55555.789063,3477.129883,701.184692,284.756073,4479.529785,23.27
2021-08-24,1558.68,55958.980469,3514.470947,702.383118,282.923981,4486.22998,23.257999
2021-08-25,1560.08,55944.210938,3540.379883,705.179932,285.564453,4496.189941,23.118999
2021-08-26,1560.76,55949.101563,3501.664063,703.581726,286.139282,4470.0,22.958
2021-08-27,1564.21,56124.71875,3522.156982,705.879089,288.088196,4509.370117,23.225
2021-08-31,1567.95,57552.390625,3543.939941,702.782593,297.051666,4522.680176,23.122999
2021-09-01,1568.98,57338.210938,3567.100098,705.879089,302.045319,4524.089844,23.124001
2021-09-02,1570.7,57852.539063,3597.040039,708.575928,302.674011,4536.950195,22.938999
2021-09-03,1570.8,58129.949219,3581.72998,706.178711,301.398682,4535.430176,22.792
2021-09-07,1570.53,58279.480469,3676.590088,707.077698,294.159698,4520.029785,22.85
2021-09-08,1570.98,58250.261719,3675.189941,701.584045,297.913879,4514.069824,22.688
2021-09-09,1572.05,58305.070313,3693.129883,695.191528,294.860199,4493.279785,22.684
2021-09-13,1574.43,58177.761719,3715.370117,698.687439,291.438293,4468.72998,22.722
2021-09-14,1575.16,58247.089844,3662.600098,695.790771,291.411285,4443.049805,22.795
2021-09-15,1575.84,58723.199219,3656.219971,693.693237,293.917175,4480.700195,22.964001
2021-09-16,1575.66,59141.160156,3607.090088,686.386353,294.330292,4473.75,22.764
2021-09-17,1575.41,59015.890625,3613.969971,679.793335,289.677948,4432.990234,22.52
2021-09-22,1574.21,58927.328125,3628.48999,691.780701,296.063721,4395.640137,22.886999
2021-09-23,1574.4,59885.359375,3642.219971,691.081482,297.195374,4448.97998,22.708
2021-09-24,1572.77,60048.46875,3613.070068,688.584106,294.159698,4455.47998,22.42
2021-09-27,1571.91,60077.878906,3582.830078,689.982605,287.899597,4443.109863,22.500999
2021-09-28,1567.52,59667.601563,3602.219971,686.08667,287.109283,4352.629883,22.319
