DATE,WTISPLC,US_Gold_EXP,BofA,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX,DFF,DFII10,T5YIE,GOLD_VIX,CIVPART,PAYEMS,UNRATE,US_CPI
2012-05-01,-0.08721375003423137,-0.01362677403167023,0.0006527413898063619,-0.0012024713247650053,0.004410369576955662,0.0004781297052620477,0.0035858514500215657,-0.00027958751776249524,-0.00017462681034916209,0.14650000000000002,-0.21649999999999997,1.9575000000000002,0.00039874792000810233,0.0,0.0007995337298623006,0.0,0.0013040628652896125
2012-06-01,-0.13900721141674044,-0.037873930302382064,-0.0005225285223604992,-0.0027462475873901936,-0.0005050222126178116,-0.004424181636318148,-0.0026785050172531744,-0.003429518511260765,0.0004524917759958891,0.15636363636363637,-0.34136363636363637,1.8849999999999996,0.015733449531988943,0.0015698587127157548,0.0005450405047224827,0.0,0.0012059644630904032
2012-07-01,0.06483425461561865,0.005934735519814716,0.0011711053816900348,0.004237488613673372,-0.003757762043858,0.0028289396669551226,0.001767093548860706,0.0022819246931483302,-0.0025687158162751643,0.1619047619047619,-0.5004761904761905,1.759047619047619,-0.007043788834163757,-0.0015673981191222097,0.0010820249537339954,0.0,6.065887087847166e-05
2012-08-01,0.06845441956111031,-0.003052889144925963,0.000914169152885378,-0.0005324330541001015,-0.0026801580630868146,0.0005767724943312167,0.0010525602376040648,0.0005961373744108402,-6.406438154375815e-05,0.15857142857142859,-0.6019047619047619,1.7671428571428571,0.004162368138559308,-0.0031397174254317317,0.0013119348803232178,-0.012195121951219523,0.001318046941341633
2012-09-01,0.0059297081836744425,0.02363924170645415,0.0005994254559607892,0.000417631354988135,-0.0013518268590507088,0.0003792330870656446,-0.0017393705841853625,0.0009785304936280159,0.0022538934441535207,0.13217391304347825,-0.5856521739130435,1.9060869565217393,-0.002942041073522858,0.0015748031496063408,0.0013623268244384867,-0.03703703703703698,0.0025374341243062926
2012-10-01,-0.055904728648591195,0.069379236325533,0.0007624553527675203,0.004250540492554775,0.001038837495584656,0.0006212641040536463,-0.0009732652777639671,0.0013303954929496777,0.003235610223965013,0.14947368421052631,-0.7131578947368421,2.1394736842105258,-0.0029806296758743134,0.0031446540880502027,0.0011894849530154072,0.0,0.0021492980494233205
2012-11-01,-0.03302802617534084,-0.0024612367826906123,0.0006169640726707877,-0.000986532413206628,-0.0005944286954464901,0.0005686940789549741,0.0008430538053145119,-0.0014277030373752403,-0.0018581349781513015,0.15800000000000003,-0.7494999999999999,2.1785,-0.005110874264659121,-0.0031347962382444194,0.0011806463110370924,-0.012820512820512775,-5.646435520101356e-05
2012-12-01,0.0181812795016425,-0.015396380617316296,0.00041057685221006994,0.0024504884756377304,-0.0024361909117861635,0.0005052763250475126,-0.0036388308751271006,0.0001579262662119163,-0.00019070077051365332,0.16100000000000003,-0.7725,2.048,-0.003485820983026766,0.0015723270440251014,0.0018022561577084595,0.025974025974025983,-0.000994403013644174
2013-01-01,0.07043470218200287,-0.019032153416651987,0.0008280535248491535,0.0002357174712133732,0.007170509515299628,0.00016604558865473962,0.0026517404090002097,0.0003707035585131261,-0.0018961746284522278,0.16299999999999998,-0.7575000000000001,2.0955,0.005395263878869999,0.0,0.0013992330130150332,0.012658227848101111,0.0025062056372382457
2013-02-01,0.0066312542351329995,-0.009052927144860945,0.0007592921372233046,0.0013232494790653446,0.0027766951057702155,0.0034878655110726323,0.002637482641049941,0.0027332106693847497,0.0006479377259139705,0.14428571428571432,-0.6085714285714287,2.190952380952381,-0.001029780425598415,-0.004709576138147598,0.002107006350591023,-0.03749999999999998,0.003540626418520265
2013-03-01,-0.024102669142282096,-0.02589872743766275,0.00033008160124874716,-0.003810184548977905,-0.0005962399783875202,0.000866242173246918,-0.0022603161324799637,0.000785709110847537,-0.002823446831072131,0.14210526315789476,-0.5705263157894735,2.233684210526316,0.00941138816584947,-0.001577287066246047,0.0010475993743912504,-0.025974025974025983,0.0026672888118612903
2013-04-01,-0.010587825788505256,-0.021716766597511317,0.0005169665458216674,-7.195693378354924e-05,-0.0029581646527278424,0.000751349197892992,0.0009864490390145463,0.0018608049410512013,-0.00047566939054036927,0.149,-0.5850000000000001,2.246,-0.011005056641585558,0.0015797788309637184,0.0013707716117621338,0.013333333333333197,0.0007892255048052021
2013-05-01,0.029220251961222132,-0.06601522727132458,0.0010536606867334517,0.0016899368481900926,-0.0018897814269161245,0.0002776277645822413,0.0010173189364481544,0.0005915737971018409,-0.005246145885537924,0.145,-0.6522727272727273,2.0904545454545453,0.03765589416467579,0.0,0.001574965409638196,-0.013157894736842035,0.0009689094881006888
2013-06-01,0.010493275715838024,-0.05066620195178384,-6.243518126964886e-05,0.0012129050646425554,0.0027400551411929097,0.0008219455019422117,0.0014200317198699963,0.0015096167587953068,0.0011942787447850821,0.10863636363636364,-0.3549999999999999,1.9818181818181813,0.0027876692216187464,0.0,0.0013153060474686562,0.0,0.0007622420915012196
2013-07-01,0.08797646437885476,-0.05593392146485332,-0.001594534044814414,-0.0010951660206763466,-0.008851293562211189,-0.0030309721929187147,0.0011191282526245604,-0.0008889958124340157,-0.007015772466481283,0.09550000000000002,0.2515,1.7929999999999997,0.02141221714807518,-0.001577287066246047,0.0008952879965362648,-0.026666666666666727,0.0006508227175969772
2013-08-01,0.01856289687719581,-0.036811299901311045,0.0008646993485359063,-0.00011758906250354654,0.00033391168206656474,0.0027634107238126275,0.0006728841807790028,0.0021944421799336474,0.005639178971553849,0.09227272727272728,0.46,1.8577272727272727,-0.010128762152320564,0.0,0.0017816424837415745,-0.013698630136986245,0.001992854126865007
2013-09-01,-0.0026308386873745704,0.04617705588895227,-0.0003930446645942591,-0.0027812776862267993,0.0028096767381126713,-0.0011244103102319653,-0.00612616574361481,-0.0015899389185476645,0.003343437132189727,0.08272727272727275,0.5527272727272728,1.853181818181818,-0.0003567414548994704,-0.0015797788309636074,0.0013539821713481892,0.0,0.002237383772731638
2013-10-01,-0.05561554928106105,-0.0046719133607426855,0.0006308887744595972,0.003048387085347336,0.0021328604331403156,-0.0002912418724036502,0.001784133876125657,0.001537424955448194,-0.0051718130068815005,0.081,0.6639999999999999,1.7675,-0.0003866577876714572,-0.006329113924050778,0.001607963806196544,0.0,0.001618670616084561
2013-11-01,-0.06875134789815807,-0.021732969412630254,0.0014286580348511556,0.005182144606955528,-0.0009008759244084489,0.0024045615879699908,0.005071842345828013,0.00256646888088471,-0.0011901306260463308,0.08545454545454546,0.42863636363636365,1.7772727272727273,-0.005816800275271483,0.0031847133757962887,0.0019921336261941036,-0.04166666666666663,0.0003444822601048614
2013-12-01,0.039380512871308504,-0.030255150792117824,0.00024313431871675957,-0.000986736497593436,0.002009688772417226,-0.0009888853549477636,-0.003265273697625649,0.001536849446321388,-0.0016347777298171026,0.08473684210526317,0.5478947368421053,1.7531578947368422,-0.0014951150161313508,-0.0015873015873015817,0.0004005476578885503,-0.02898550724637683,-0.0010330908988267495
2014-01-01,-0.03131595303457768,-0.04330077417264366,0.0002863679408015685,0.000902613758558779,-0.0024108512542555527,0.0005502480987178871,-0.0023921306233888107,0.0011644737033441378,-0.0009551132352294989,0.0861904761904762,0.7385714285714288,1.6695238095238092,0.006522209989340653,0.0,0.001339477458195848,-0.014925373134328401,0.001509797199293228
2014-02-01,0.06346787845148238,0.0192469709530263,0.00041117028048767273,-0.0016988249564500648,-0.0021033560849426443,-0.001391220652098384,0.004516846340796813,-0.0015655325051574696,0.0030103757766986156,0.07142857142857145,0.6319047619047619,1.7380952380952377,-0.00583354764454284,0.0,0.0011559348896046373,0.015151515151515138,0.003005637922197657
2014-03-01,-0.00019839301721624736,0.04425202622214908,0.001385779919911036,0.002134755951510771,0.0008111329161059848,0.0030063963370960956,0.004804625158990637,0.0025519346422869633,0.0030680503691713806,0.06736842105263159,0.5521052631578948,1.7742105263157895,-0.007319046953404731,0.0031796502384737746,0.0020114733861011924,0.0,0.003493569338350211
2014-04-01,0.012520496778138934,0.023883028356099345,0.00011549270116981703,0.002911085179281958,-0.0005623085193029898,-0.0013463847559604058,0.001193603859018122,0.0003454124307673556,-0.0027769910336935323,0.07904761904761906,0.5557142857142857,1.7771428571428571,0.004191311445876372,-0.004754358161648264,0.0022538355062433624,-0.07462686567164178,0.0025302333925403264
2014-05-01,0.001077111487244764,-0.02740493382350362,0.0004604766875321668,9.383449609525011e-05,-0.00022819637874048245,0.001972061340611712,0.001246699252312015,0.00041210954522554746,-0.0006151752734692077,0.09000000000000001,0.5428571428571429,1.8085714285714287,-0.004944751261538541,0.0015923566878981443,0.0014606140363562226,0.016129032258064502,0.002156640710554436
2014-06-01,0.03472003309603089,-0.039582410310845084,0.0005499278919789655,0.004289643225958508,0.00035129819477451737,4.707230683450211e-05,0.0024157091074904612,0.00115623310857312,-0.0016310672731777072,0.08714285714285716,0.3680952380952381,1.9357142857142857,0.0002356365029209318,-0.0015898251192368873,0.0024043321299638265,-0.031746031746031744,0.0006426239143515478
2014-07-01,-0.02101519692867182,0.057285855949543496,0.00044917198327466606,0.0025380326249720567,0.00023472837662823722,-0.0005447804880315674,0.00150795348830918,0.0009936314013002363,0.0017807803328894376,0.09571428571428572,0.3695238095238094,1.9704761904761905,-0.0025468626299485894,0.0015923566878981443,0.0017503043224593728,0.016393442622950838,0.0001477736368113991
2014-08-01,-0.0704833698376639,-0.016821805731470185,-0.0006341223878544035,0.0008932023600823109,0.003435418969107886,-0.00014177418659601569,0.0011851657050891973,-0.0007235565414540835,-0.0003236137568361259,0.09136363636363637,0.27954545454545454,1.970909090909091,0.0051049481207313474,0.0,0.001301446691017949,-0.016129032258064613,0.0007694244834959285
2014-09-01,-0.03510241815928161,-0.024758708627937942,0.0008194656392654684,0.0015718947360185236,-0.00014513440328419355,0.0005810358260698559,0.000785691295559992,0.0018693738851813554,-0.000712260468281187,0.08904761904761907,0.22380952380952385,1.8414285714285714,-0.008209660961784099,-0.0015898251192368873,0.002204557042015942,-0.032786885245901565,0.002336212123603687
2014-10-01,-0.09928761047115398,-0.04456468674237257,-0.0010433390591504832,-1.4266577910415634e-05,0.0036872730681017708,-0.0012927727130212397,-0.003282844329391432,-0.00061602608452902,0.0006148004891344039,0.08857142857142859,0.4609523809523811,1.676666666666667,0.019974624359034694,0.0015923566878981443,0.0017196411682096624,-0.03389830508474578,0.0023807913676396897
2014-11-01,-0.10760104377797397,-0.04713863613095892,0.0007545833727145753,0.0030229111772583175,0.0015693951012338539,-0.0006899169231939932,0.008072701619186044,0.0015290932630948125,-0.0016343043842390456,0.08863636363636365,0.38409090909090904,1.4813636363636362,0.007814600556421646,0.0,0.0020314154101457316,0.01754385964912264,-0.00039277551816341294
2014-12-01,-0.24552570010466113,0.03741024050666919,-0.00044414042102601607,0.0017227347928671284,0.0060626045821387696,0.001155509257781831,0.00018922289059610537,0.0014257337455662372,0.001591790006548443,0.09500000000000001,0.44555555555555554,1.4777777777777779,0.011313897492385237,-0.0015898251192368873,0.0019844669065158804,-0.034482758620689724,-0.0016586262432762844
2015-01-01,-0.2276231260619097,0.00949224023294537,-0.0007240909819926866,-0.002126139531082405,0.009351185887190416,-0.0011149595054094075,0.001332711375451101,-0.00020986922922858753,0.0023946181860039716,0.12136363636363634,0.5104545454545455,1.2745454545454546,-0.009078737853297991,0.0015923566878981443,0.0013963495433366724,0.017857142857143016,0.0019466135222037106
2015-02-01,0.06873870958445227,0.040273899137940106,0.00040379500668909137,0.003495276303497493,-0.00044382657412095025,0.001479138938886378,0.005292465875372432,-0.0018548693657028871,0.005869687743957019,0.1165,0.2745,1.2084999999999997,0.0003020706128220085,-0.0031796502384736636,0.0019137462472076372,-0.03508771929824561,0.0034346156761182467
2015-03-01,-0.05611227921164019,-0.04905108749916032,0.00177239993436141,9.791352528437231e-05,0.002358130250408763,0.002292262234998856,-0.0012418399758228422,0.004110682803316083,-0.0033990667519507686,0.11368421052631579,0.26000000000000006,1.3621052631578945,-0.010468116179799545,-0.0015948963317384823,0.0006674666799213469,-0.018181818181818077,0.0039221032347680485
2015-04-01,0.1298388873487908,0.006175791600353087,-0.00022761543695816653,-0.0021034444327870886,0.005912175091533507,-0.0009074510900838698,0.0018677521338711738,-0.0008356760585691093,-1.2845710252988122e-05,0.11363636363636363,0.28090909090909094,1.4772727272727268,0.0024136721520179065,0.0031948881789136685,0.0019655845307788855,0.0,0.0030094504082942564
2015-05-01,0.08482042642077703,-0.013829500333000233,0.0006622795737493013,-0.0019127479538712953,0.009435089431670818,0.001732186264662378,-0.0019551277743860376,0.0004713734696114456,-0.001542570243206957,0.12476190476190474,0.07952380952380952,1.6195238095238098,0.0016857404756811997,0.0015923566878981443,0.0023866517471424764,0.03703703703703698,0.0013794617537825626
2015-06-01,0.009236777402055196,-0.00505477066162463,0.00015403064976269063,0.0016557117921485915,0.002087728763052669,-0.00029621812730241796,0.00016745526458741524,0.000579818320174594,0.001542570243206957,0.12450000000000001,0.332,1.6395,-0.008068476080434516,-0.0031796502384736636,0.0011021697200064295,-0.05357142857142849,0.0010477871320413445
2015-07-01,-0.1614771296453248,-0.013361063574676812,-0.0007593398846220012,-8.561411979286504e-05,-0.0037651175675721404,-0.0031707052680979954,-0.0019875302787538463,-0.0010617779638216085,-0.0005459346902557006,0.12863636363636363,0.49772727272727285,1.6327272727272728,0.004945546747299725,-0.0015948963317384823,0.0020748791418185863,-0.01886792452830177,0.00033855461816778565
2015-08-01,-0.17169064294659142,-0.06909768779646441,-0.00028053341844385733,0.0005427906259803838,-0.007037413189208989,0.0012403014433598986,0.002579922107303007,0.0008886219657496707,-0.0015575490721218604,0.1304545454545455,0.5036363636363637,1.4954545454545454,0.006398360186624249,0.0,0.0009930346716999772,-0.019230769230769384,0.0009687960109687754
2015-09-01,0.05910038827244968,0.03577784763357705,-0.0009468986162219917,-0.00316061231982534,-0.006263561268041595,-0.003454926464613628,-0.0009538544919025949,-0.0028098826220024796,0.0030853720492829417,0.14190476190476192,0.5557142857142857,1.2295238095238095,0.007942660540625826,-0.0031948881789137795,0.0009498346584113637,-0.019607843137254832,0.003086757291746345
2015-10-01,0.016139935963899177,0.012063478790818927,-0.0014776515765954786,-0.0005318520354100501,-0.0033621456923563055,-0.0016344926000509768,0.0011201899776304082,-0.0020721064543026495,0.0010712006002831737,0.13523809523809524,0.6500000000000001,1.1552380952380954,-0.004079618487460042,0.0016025641025640969,0.0022422943099145165,0.0,0.0025466653946968343
